"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant_id","condition_name","participant","rt","stimulus","response","phase","trial_number","species_key","human_n","species_n","optionA_label","optionB_label","swap","left_is","right_is","left_label","middle_label","right_label","choice_options","comparison_label","chosen_option","choice_kind","saved_human","saved_animal","human_chosen","task","question_order"
"","","","","","html-keyboard-response","33","2.0.0","66930","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","34","2.0.0","68347","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","1415","On one boat there is <b>100 people</b> and the other boat there is <b>10 pigeons</b>.
                 Will <b>You</b> save...","0","main_choice","14","pigeon","100","10","100 people","10 pigeons","false","A","B","100 people","Can't decide","10 pigeons","[""100 people"",""Can't decide"",""10 pigeons""]","100 people vs 10 pigeons","100 people","human","1","0","1","",""
"","","","","","html-keyboard-response","35","2.0.0","68848","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","36","2.0.0","70579","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","1728","On one boat there is <b>100 people</b> and the other boat there is <b>10 cats</b>.
                 Will <b>You</b> save...","0","main_choice","15","cat","100","10","100 people","10 cats","true","B","A","10 cats","Can't decide","100 people","[""10 cats"",""Can't decide"",""100 people""]","100 people vs 10 cats","10 cats","animal","0","1","0","",""
"","","","","","html-keyboard-response","37","2.0.0","71080","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","38","2.0.0","72315","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","1232","On one boat there is <b>10 people</b> and the other boat there is <b>100 clams</b>.
                 Will <b>You</b> save...","2","main_choice","16","clam","10","100","10 people","100 clams","true","B","A","100 clams","Can't decide","10 people","[""100 clams"",""Can't decide"",""10 people""]","10 people vs 100 clams","10 people","human","1","0","1","",""
"","","","","","html-keyboard-response","39","2.0.0","72817","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","40","2.0.0","74664","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","1845","On one boat there is <b>100 people</b> and the other boat there is <b>10 bunnies</b>.
                 Will <b>You</b> save...","0","main_choice","17","bunny","100","10","100 people","10 bunnies","false","A","B","100 people","Can't decide","10 bunnies","[""100 people"",""Can't decide"",""10 bunnies""]","100 people vs 10 bunnies","100 people","human","1","0","1","",""
"","","","","","html-keyboard-response","41","2.0.0","75165","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","42","2.0.0","77379","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","2212","On one boat there is <b>1 person</b> and the other boat there is <b>100 dogs</b>.
                 Will <b>You</b> save...","0","main_choice","18","dog","1","100","1 person","100 dogs","true","B","A","100 dogs","Can't decide","1 person","[""100 dogs"",""Can't decide"",""1 person""]","1 person vs 100 dogs","100 dogs","animal","0","1","0","",""
"","","","","","html-keyboard-response","43","2.0.0","77880","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","44","2.0.0","80698","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","2816","On one boat there is <b>1 person</b> and the other boat there is <b>100 cats</b>.
                 Will <b>You</b> save...","0","main_choice","19","cat","1","100","1 person","100 cats","true","B","A","100 cats","Can't decide","1 person","[""100 cats"",""Can't decide"",""1 person""]","1 person vs 100 cats","100 cats","animal","0","1","0","",""
"","","","","","html-keyboard-response","45","2.0.0","81199","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","46","2.0.0","82846","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","1645","On one boat there is <b>10 people</b> and the other boat there is <b>100 pigs</b>.
                 Will <b>You</b> save...","0","main_choice","20","pig","10","100","10 people","100 pigs","false","A","B","10 people","Can't decide","100 pigs","[""10 people"",""Can't decide"",""100 pigs""]","10 people vs 100 pigs","10 people","human","1","0","1","",""
"","","","","","html-keyboard-response","47","2.0.0","83347","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","48","2.0.0","84881","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","1531","On one boat there is <b>1 person</b> and the other boat there is <b>10 dogs</b>.
                 Will <b>You</b> save...","0","main_choice","21","dog","1","10","1 person","10 dogs","true","B","A","10 dogs","Can't decide","1 person","[""10 dogs"",""Can't decide"",""1 person""]","1 person vs 10 dogs","10 dogs","animal","0","1","0","",""
"","","","","","html-keyboard-response","49","2.0.0","85382","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","50","2.0.0","87146","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","1761","On one boat there is <b>100 people</b> and the other boat there is <b>10 dogs</b>.
                 Will <b>You</b> save...","2","main_choice","22","dog","100","10","100 people","10 dogs","false","A","B","100 people","Can't decide","10 dogs","[""100 people"",""Can't decide"",""10 dogs""]","100 people vs 10 dogs","10 dogs","animal","0","1","0","",""
"","","","","","html-keyboard-response","51","2.0.0","87648","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","52","2.0.0","91829","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","4179","On one boat there is <b>10 people</b> and the other boat there is <b>1 cat</b>.
                 Will <b>You</b> save...","2","main_choice","23","cat","10","1","10 people","1 cat","false","A","B","10 people","Can't decide","1 cat","[""10 people"",""Can't decide"",""1 cat""]","10 people vs 1 cat","1 cat","animal","0","1","0","",""
"","","","","","html-keyboard-response","53","2.0.0","92331","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","54","2.0.0","93829","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","1497","On one boat there is <b>10 people</b> and the other boat there is <b>1 pig</b>.
                 Will <b>You</b> save...","0","main_choice","24","pig","10","1","10 people","1 pig","false","A","B","10 people","Can't decide","1 pig","[""10 people"",""Can't decide"",""1 pig""]","10 people vs 1 pig","10 people","human","1","0","1","",""
"","","","","","html-keyboard-response","55","2.0.0","94330","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","56","2.0.0","96763","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","2430","On one boat there is <b>100 people</b> and the other boat there is <b>1 dog</b>.
                 Will <b>You</b> save...","2","main_choice","25","dog","100","1","100 people","1 dog","true","B","A","1 dog","Can't decide","100 people","[""1 dog"",""Can't decide"",""100 people""]","100 people vs 1 dog","100 people","human","1","0","1","",""
"","","","","","html-keyboard-response","57","2.0.0","97265","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","58","2.0.0","98130","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","863","On one boat there is <b>1 person</b> and the other boat there is <b>1 clam</b>.
                 Will <b>You</b> save...","2","main_choice","26","clam","1","1","1 person","1 clam","true","B","A","1 clam","Can't decide","1 person","[""1 clam"",""Can't decide"",""1 person""]","1 person vs 1 clam","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","59","2.0.0","98631","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","60","2.0.0","105130","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","6496","On one boat there is <b>10 people</b> and the other boat there is <b>100 cats</b>.
                 Will <b>You</b> save...","2","main_choice","27","cat","10","100","10 people","100 cats","false","A","B","10 people","Can't decide","100 cats","[""10 people"",""Can't decide"",""100 cats""]","10 people vs 100 cats","100 cats","animal","0","1","0","",""
"","","","","","html-keyboard-response","61","2.0.0","105632","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","62","2.0.0","107080","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","1446","On one boat there is <b>1 person</b> and the other boat there is <b>10 cats</b>.
                 Will <b>You</b> save...","2","main_choice","28","cat","1","10","1 person","10 cats","false","A","B","1 person","Can't decide","10 cats","[""1 person"",""Can't decide"",""10 cats""]","1 person vs 10 cats","10 cats","animal","0","1","0","",""
"","","","","","html-keyboard-response","63","2.0.0","107582","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","64","2.0.0","108746","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","1162","On one boat there is <b>100 people</b> and the other boat there is <b>1 bunny</b>.
                 Will <b>You</b> save...","2","main_choice","29","bunny","100","1","100 people","1 bunny","true","B","A","1 bunny","Can't decide","100 people","[""1 bunny"",""Can't decide"",""100 people""]","100 people vs 1 bunny","100 people","human","1","0","1","",""
"","","","","","html-keyboard-response","65","2.0.0","109248","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","66","2.0.0","111015","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","1765","On one boat there is <b>1 person</b> and the other boat there is <b>1 cat</b>.
                 Will <b>You</b> save...","0","main_choice","30","cat","1","1","1 person","1 cat","true","B","A","1 cat","Can't decide","1 person","[""1 cat"",""Can't decide"",""1 person""]","1 person vs 1 cat","1 cat","animal","0","1","0","",""
"","","","","","html-keyboard-response","67","2.0.0","111516","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","68","2.0.0","112364","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","845","On one boat there is <b>1 person</b> and the other boat there is <b>1 pig</b>.
                 Will <b>You</b> save...","0","main_choice","31","pig","1","1","1 person","1 pig","false","A","B","1 person","Can't decide","1 pig","[""1 person"",""Can't decide"",""1 pig""]","1 person vs 1 pig","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","69","2.0.0","112866","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","70","2.0.0","114114","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","1246","On one boat there is <b>10 people</b> and the other boat there is <b>1 bunny</b>.
                 Will <b>You</b> save...","0","main_choice","32","bunny","10","1","10 people","1 bunny","false","A","B","10 people","Can't decide","1 bunny","[""10 people"",""Can't decide"",""1 bunny""]","10 people vs 1 bunny","10 people","human","1","0","1","",""
"","","","","","html-keyboard-response","71","2.0.0","114616","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","72","2.0.0","115896","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","1279","On one boat there is <b>1 person</b> and the other boat there is <b>100 pigeons</b>.
                 Will <b>You</b> save...","2","main_choice","33","pigeon","1","100","1 person","100 pigeons","true","B","A","100 pigeons","Can't decide","1 person","[""100 pigeons"",""Can't decide"",""1 person""]","1 person vs 100 pigeons","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","73","2.0.0","116398","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","74","2.0.0","117613","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","1213","On one boat there is <b>1 person</b> and the other boat there is <b>100 bunnies</b>.
                 Will <b>You</b> save...","0","main_choice","34","bunny","1","100","1 person","100 bunnies","false","A","B","1 person","Can't decide","100 bunnies","[""1 person"",""Can't decide"",""100 bunnies""]","1 person vs 100 bunnies","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","75","2.0.0","118115","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","76","2.0.0","119230","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","1113","On one boat there is <b>100 people</b> and the other boat there is <b>1 pig</b>.
                 Will <b>You</b> save...","2","main_choice","35","pig","100","1","100 people","1 pig","true","B","A","1 pig","Can't decide","100 people","[""1 pig"",""Can't decide"",""100 people""]","100 people vs 1 pig","100 people","human","1","0","1","",""
"","","","","","html-keyboard-response","77","2.0.0","119731","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","78","2.0.0","121163","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","1430","On one boat there is <b>100 people</b> and the other boat there is <b>10 pigs</b>.
                 Will <b>You</b> save...","2","main_choice","36","pig","100","10","100 people","10 pigs","true","B","A","10 pigs","Can't decide","100 people","[""10 pigs"",""Can't decide"",""100 people""]","100 people vs 10 pigs","100 people","human","1","0","1","",""
"","","","","","html-keyboard-response","79","2.0.0","121665","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","80","2.0.0","128380","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","6713","On one boat there is <b>1 person</b> and the other boat there is <b>10 clams</b>.
                 Will <b>You</b> save...","2","main_choice","37","clam","1","10","1 person","10 clams","true","B","A","10 clams","Can't decide","1 person","[""10 clams"",""Can't decide"",""1 person""]","1 person vs 10 clams","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","81","2.0.0","128882","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","82","2.0.0","129864","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","980","On one boat there is <b>1 person</b> and the other boat there is <b>1 bunny</b>.
                 Will <b>You</b> save...","2","main_choice","38","bunny","1","1","1 person","1 bunny","true","B","A","1 bunny","Can't decide","1 person","[""1 bunny"",""Can't decide"",""1 person""]","1 person vs 1 bunny","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","83","2.0.0","130365","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","84","2.0.0","131664","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","1296","On one boat there is <b>10 people</b> and the other boat there is <b>100 bunnies</b>.
                 Will <b>You</b> save...","2","main_choice","39","bunny","10","100","10 people","100 bunnies","true","B","A","100 bunnies","Can't decide","10 people","[""100 bunnies"",""Can't decide"",""10 people""]","10 people vs 100 bunnies","10 people","human","1","0","1","",""
"","","","","","html-keyboard-response","85","2.0.0","132165","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","86","2.0.0","134283","p8wcmls9wqb","p8wcmls9wqb","You","rabbit","2117","On one boat there is <b>100 people</b> and the other boat there is <b>1 clam</b>.
                 Will <b>You</b> save...","2","main_choice","40","clam","100","1","100 people","1 clam","true","B","A","1 clam","Can't decide","100 people","[""1 clam"",""Can't decide"",""100 people""]","100 people vs 1 clam","100 people","human","1","0","1","",""
