"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant_id","condition_name","rt","stimulus","response","phase","trial_number","species_key","human_n","species_n","optionA_label","optionB_label","swap","left_is","right_is","left_label","middle_label","right_label","choice_options","comparison_label","chosen_option","choice_kind","saved_human","saved_animal","human_chosen","task","question_order"
"","","","","","html-keyboard-response","10","2.0.0","55641","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","11","2.0.0","73579","pv3s869wl47","pv3s869wl47","You","17935","On one boat there is <b>1 person</b> and the other boat there is <b>100 dogs</b>.
                 Will <b>You</b> save...","0","main_choice","3","dog","1","100","1 person","100 dogs","false","A","B","1 person","Can't decide","100 dogs","[""1 person"",""Can't decide"",""100 dogs""]","1 person vs 100 dogs","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","12","2.0.0","74083","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","13","2.0.0","75685","pv3s869wl47","pv3s869wl47","You","1599","On one boat there is <b>1 person</b> and the other boat there is <b>1 dog</b>.
                 Will <b>You</b> save...","0","main_choice","4","dog","1","1","1 person","1 dog","false","A","B","1 person","Can't decide","1 dog","[""1 person"",""Can't decide"",""1 dog""]","1 person vs 1 dog","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","14","2.0.0","76193","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","15","2.0.0","78615","pv3s869wl47","pv3s869wl47","You","2418","On one boat there is <b>100 people</b> and the other boat there is <b>10 pigs</b>.
                 Will <b>You</b> save...","0","main_choice","5","pig","100","10","100 people","10 pigs","false","A","B","100 people","Can't decide","10 pigs","[""100 people"",""Can't decide"",""10 pigs""]","100 people vs 10 pigs","100 people","human","1","0","1","",""
"","","","","","html-keyboard-response","16","2.0.0","79130","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","17","2.0.0","83618","pv3s869wl47","pv3s869wl47","You","4486","On one boat there is <b>1 person</b> and the other boat there is <b>100 pigs</b>.
                 Will <b>You</b> save...","2","main_choice","6","pig","1","100","1 person","100 pigs","true","B","A","100 pigs","Can't decide","1 person","[""100 pigs"",""Can't decide"",""1 person""]","1 person vs 100 pigs","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","18","2.0.0","84119","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","19","2.0.0","87157","pv3s869wl47","pv3s869wl47","You","3036","On one boat there is <b>100 people</b> and the other boat there is <b>10 bunnies</b>.
                 Will <b>You</b> save...","0","main_choice","7","bunny","100","10","100 people","10 bunnies","false","A","B","100 people","Can't decide","10 bunnies","[""100 people"",""Can't decide"",""10 bunnies""]","100 people vs 10 bunnies","100 people","human","1","0","1","",""
"","","","","","html-keyboard-response","20","2.0.0","87660","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","21","2.0.0","90516","pv3s869wl47","pv3s869wl47","You","2854","On one boat there is <b>10 people</b> and the other boat there is <b>100 clams</b>.
                 Will <b>You</b> save...","2","main_choice","8","clam","10","100","10 people","100 clams","true","B","A","100 clams","Can't decide","10 people","[""100 clams"",""Can't decide"",""10 people""]","10 people vs 100 clams","10 people","human","1","0","1","",""
"","","","","","html-keyboard-response","22","2.0.0","91022","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","23","2.0.0","92438","pv3s869wl47","pv3s869wl47","You","1414","On one boat there is <b>1 person</b> and the other boat there is <b>1 cat</b>.
                 Will <b>You</b> save...","2","main_choice","9","cat","1","1","1 person","1 cat","true","B","A","1 cat","Can't decide","1 person","[""1 cat"",""Can't decide"",""1 person""]","1 person vs 1 cat","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","24","2.0.0","92940","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","25","2.0.0","94538","pv3s869wl47","pv3s869wl47","You","1596","On one boat there is <b>1 person</b> and the other boat there is <b>1 pig</b>.
                 Will <b>You</b> save...","0","main_choice","10","pig","1","1","1 person","1 pig","false","A","B","1 person","Can't decide","1 pig","[""1 person"",""Can't decide"",""1 pig""]","1 person vs 1 pig","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","26","2.0.0","95041","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","27","2.0.0","96371","pv3s869wl47","pv3s869wl47","You","1328","On one boat there is <b>10 people</b> and the other boat there is <b>1 pig</b>.
                 Will <b>You</b> save...","0","main_choice","11","pig","10","1","10 people","1 pig","false","A","B","10 people","Can't decide","1 pig","[""10 people"",""Can't decide"",""1 pig""]","10 people vs 1 pig","10 people","human","1","0","1","",""
"","","","","","html-keyboard-response","28","2.0.0","96877","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","29","2.0.0","98829","pv3s869wl47","pv3s869wl47","You","1950","On one boat there is <b>1 person</b> and the other boat there is <b>100 clams</b>.
                 Will <b>You</b> save...","2","main_choice","12","clam","1","100","1 person","100 clams","true","B","A","100 clams","Can't decide","1 person","[""100 clams"",""Can't decide"",""1 person""]","1 person vs 100 clams","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","30","2.0.0","99330","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","31","2.0.0","101459","pv3s869wl47","pv3s869wl47","You","2127","On one boat there is <b>100 people</b> and the other boat there is <b>10 dogs</b>.
                 Will <b>You</b> save...","0","main_choice","13","dog","100","10","100 people","10 dogs","false","A","B","100 people","Can't decide","10 dogs","[""100 people"",""Can't decide"",""10 dogs""]","100 people vs 10 dogs","100 people","human","1","0","1","",""
"","","","","","html-keyboard-response","32","2.0.0","101965","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","33","2.0.0","104030","pv3s869wl47","pv3s869wl47","You","2064","On one boat there is <b>100 people</b> and the other boat there is <b>1 clam</b>.
                 Will <b>You</b> save...","2","main_choice","14","clam","100","1","100 people","1 clam","true","B","A","1 clam","Can't decide","100 people","[""1 clam"",""Can't decide"",""100 people""]","100 people vs 1 clam","100 people","human","1","0","1","",""
"","","","","","html-keyboard-response","34","2.0.0","104533","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","35","2.0.0","109861","pv3s869wl47","pv3s869wl47","You","5326","On one boat there is <b>1 person</b> and the other boat there is <b>100 bunnies</b>.
                 Will <b>You</b> save...","0","main_choice","15","bunny","1","100","1 person","100 bunnies","false","A","B","1 person","Can't decide","100 bunnies","[""1 person"",""Can't decide"",""100 bunnies""]","1 person vs 100 bunnies","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","36","2.0.0","110371","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","37","2.0.0","114505","pv3s869wl47","pv3s869wl47","You","4132","On one boat there is <b>10 people</b> and the other boat there is <b>1 bunny</b>.
                 Will <b>You</b> save...","2","main_choice","16","bunny","10","1","10 people","1 bunny","true","B","A","1 bunny","Can't decide","10 people","[""1 bunny"",""Can't decide"",""10 people""]","10 people vs 1 bunny","10 people","human","1","0","1","",""
"","","","","","html-keyboard-response","38","2.0.0","115009","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","39","2.0.0","118530","pv3s869wl47","pv3s869wl47","You","3520","On one boat there is <b>100 people</b> and the other boat there is <b>1 dog</b>.
                 Will <b>You</b> save...","2","main_choice","17","dog","100","1","100 people","1 dog","true","B","A","1 dog","Can't decide","100 people","[""1 dog"",""Can't decide"",""100 people""]","100 people vs 1 dog","100 people","human","1","0","1","",""
"","","","","","html-keyboard-response","40","2.0.0","119036","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","41","2.0.0","120221","pv3s869wl47","pv3s869wl47","You","1184","On one boat there is <b>10 people</b> and the other boat there is <b>1 clam</b>.
                 Will <b>You</b> save...","0","main_choice","18","clam","10","1","10 people","1 clam","false","A","B","10 people","Can't decide","1 clam","[""10 people"",""Can't decide"",""1 clam""]","10 people vs 1 clam","10 people","human","1","0","1","",""
"","","","","","html-keyboard-response","42","2.0.0","120726","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","43","2.0.0","122034","pv3s869wl47","pv3s869wl47","You","1306","On one boat there is <b>1 person</b> and the other boat there is <b>1 bunny</b>.
                 Will <b>You</b> save...","0","main_choice","19","bunny","1","1","1 person","1 bunny","false","A","B","1 person","Can't decide","1 bunny","[""1 person"",""Can't decide"",""1 bunny""]","1 person vs 1 bunny","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","44","2.0.0","122536","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","45","2.0.0","124221","pv3s869wl47","pv3s869wl47","You","1683","On one boat there is <b>10 people</b> and the other boat there is <b>100 bunnies</b>.
                 Will <b>You</b> save...","0","main_choice","20","bunny","10","100","10 people","100 bunnies","false","A","B","10 people","Can't decide","100 bunnies","[""10 people"",""Can't decide"",""100 bunnies""]","10 people vs 100 bunnies","10 people","human","1","0","1","",""
"","","","","","html-keyboard-response","46","2.0.0","124728","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","47","2.0.0","126562","pv3s869wl47","pv3s869wl47","You","1831","On one boat there is <b>100 people</b> and the other boat there is <b>1 cat</b>.
                 Will <b>You</b> save...","0","main_choice","21","cat","100","1","100 people","1 cat","false","A","B","100 people","Can't decide","1 cat","[""100 people"",""Can't decide"",""1 cat""]","100 people vs 1 cat","100 people","human","1","0","1","",""
"","","","","","html-keyboard-response","48","2.0.0","127064","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","49","2.0.0","129332","pv3s869wl47","pv3s869wl47","You","2266","On one boat there is <b>10 people</b> and the other boat there is <b>1 cat</b>.
                 Will <b>You</b> save...","0","main_choice","22","cat","10","1","10 people","1 cat","false","A","B","10 people","Can't decide","1 cat","[""10 people"",""Can't decide"",""1 cat""]","10 people vs 1 cat","10 people","human","1","0","1","",""
"","","","","","html-keyboard-response","50","2.0.0","129838","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","51","2.0.0","132484","pv3s869wl47","pv3s869wl47","You","2645","On one boat there is <b>1 person</b> and the other boat there is <b>10 bunnies</b>.
                 Will <b>You</b> save...","0","main_choice","23","bunny","1","10","1 person","10 bunnies","false","A","B","1 person","Can't decide","10 bunnies","[""1 person"",""Can't decide"",""10 bunnies""]","1 person vs 10 bunnies","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","52","2.0.0","133000","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","53","2.0.0","134750","pv3s869wl47","pv3s869wl47","You","1748","On one boat there is <b>1 person</b> and the other boat there is <b>10 pigeons</b>.
                 Will <b>You</b> save...","2","main_choice","24","pigeon","1","10","1 person","10 pigeons","true","B","A","10 pigeons","Can't decide","1 person","[""10 pigeons"",""Can't decide"",""1 person""]","1 person vs 10 pigeons","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","54","2.0.0","135258","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","55","2.0.0","136658","pv3s869wl47","pv3s869wl47","You","1398","On one boat there is <b>1 person</b> and the other boat there is <b>1 pigeon</b>.
                 Will <b>You</b> save...","0","main_choice","25","pigeon","1","1","1 person","1 pigeon","false","A","B","1 person","Can't decide","1 pigeon","[""1 person"",""Can't decide"",""1 pigeon""]","1 person vs 1 pigeon","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","56","2.0.0","137165","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","57","2.0.0","138613","pv3s869wl47","pv3s869wl47","You","1446","On one boat there is <b>100 people</b> and the other boat there is <b>10 pigeons</b>.
                 Will <b>You</b> save...","0","main_choice","26","pigeon","100","10","100 people","10 pigeons","false","A","B","100 people","Can't decide","10 pigeons","[""100 people"",""Can't decide"",""10 pigeons""]","100 people vs 10 pigeons","100 people","human","1","0","1","",""
"","","","","","html-keyboard-response","58","2.0.0","139121","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","59","2.0.0","140348","pv3s869wl47","pv3s869wl47","You","1225","On one boat there is <b>1 person</b> and the other boat there is <b>1 clam</b>.
                 Will <b>You</b> save...","0","main_choice","27","clam","1","1","1 person","1 clam","false","A","B","1 person","Can't decide","1 clam","[""1 person"",""Can't decide"",""1 clam""]","1 person vs 1 clam","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","60","2.0.0","140850","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","61","2.0.0","142307","pv3s869wl47","pv3s869wl47","You","1455","On one boat there is <b>100 people</b> and the other boat there is <b>10 cats</b>.
                 Will <b>You</b> save...","0","main_choice","28","cat","100","10","100 people","10 cats","false","A","B","100 people","Can't decide","10 cats","[""100 people"",""Can't decide"",""10 cats""]","100 people vs 10 cats","100 people","human","1","0","1","",""
"","","","","","html-keyboard-response","62","2.0.0","142810","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","63","2.0.0","143847","pv3s869wl47","pv3s869wl47","You","1035","On one boat there is <b>100 people</b> and the other boat there is <b>1 bunny</b>.
                 Will <b>You</b> save...","0","main_choice","29","bunny","100","1","100 people","1 bunny","false","A","B","100 people","Can't decide","1 bunny","[""100 people"",""Can't decide"",""1 bunny""]","100 people vs 1 bunny","100 people","human","1","0","1","",""
"","","","","","html-keyboard-response","64","2.0.0","144362","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","65","2.0.0","145824","pv3s869wl47","pv3s869wl47","You","1461","On one boat there is <b>10 people</b> and the other boat there is <b>100 pigs</b>.
                 Will <b>You</b> save...","2","main_choice","30","pig","10","100","10 people","100 pigs","true","B","A","100 pigs","Can't decide","10 people","[""100 pigs"",""Can't decide"",""10 people""]","10 people vs 100 pigs","10 people","human","1","0","1","",""
"","","","","","html-keyboard-response","66","2.0.0","146328","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","67","2.0.0","148361","pv3s869wl47","pv3s869wl47","You","2031","On one boat there is <b>100 people</b> and the other boat there is <b>1 pig</b>.
                 Will <b>You</b> save...","2","main_choice","31","pig","100","1","100 people","1 pig","true","B","A","1 pig","Can't decide","100 people","[""1 pig"",""Can't decide"",""100 people""]","100 people vs 1 pig","100 people","human","1","0","1","",""
"","","","","","html-keyboard-response","68","2.0.0","148873","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","69","2.0.0","151507","pv3s869wl47","pv3s869wl47","You","2632","On one boat there is <b>10 people</b> and the other boat there is <b>100 dogs</b>.
                 Will <b>You</b> save...","0","main_choice","32","dog","10","100","10 people","100 dogs","false","A","B","10 people","Can't decide","100 dogs","[""10 people"",""Can't decide"",""100 dogs""]","10 people vs 100 dogs","10 people","human","1","0","1","",""
"","","","","","html-keyboard-response","70","2.0.0","152009","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","71","2.0.0","156224","pv3s869wl47","pv3s869wl47","You","4214","On one boat there is <b>100 people</b> and the other boat there is <b>1 pigeon</b>.
                 Will <b>You</b> save...","0","main_choice","33","pigeon","100","1","100 people","1 pigeon","false","A","B","100 people","Can't decide","1 pigeon","[""100 people"",""Can't decide"",""1 pigeon""]","100 people vs 1 pigeon","100 people","human","1","0","1","",""
"","","","","","html-keyboard-response","72","2.0.0","156738","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","73","2.0.0","160221","pv3s869wl47","pv3s869wl47","You","3481","On one boat there is <b>1 person</b> and the other boat there is <b>100 cats</b>.
                 Will <b>You</b> save...","2","main_choice","34","cat","1","100","1 person","100 cats","true","B","A","100 cats","Can't decide","1 person","[""100 cats"",""Can't decide"",""1 person""]","1 person vs 100 cats","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","74","2.0.0","160728","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","75","2.0.0","162529","pv3s869wl47","pv3s869wl47","You","1800","On one boat there is <b>1 person</b> and the other boat there is <b>10 cats</b>.
                 Will <b>You</b> save...","2","main_choice","35","cat","1","10","1 person","10 cats","true","B","A","10 cats","Can't decide","1 person","[""10 cats"",""Can't decide"",""1 person""]","1 person vs 10 cats","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","76","2.0.0","163036","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","77","2.0.0","164716","pv3s869wl47","pv3s869wl47","You","1679","On one boat there is <b>1 person</b> and the other boat there is <b>10 pigs</b>.
                 Will <b>You</b> save...","0","main_choice","36","pig","1","10","1 person","10 pigs","false","A","B","1 person","Can't decide","10 pigs","[""1 person"",""Can't decide"",""10 pigs""]","1 person vs 10 pigs","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","78","2.0.0","165222","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","79","2.0.0","165997","pv3s869wl47","pv3s869wl47","You","773","On one boat there is <b>10 people</b> and the other boat there is <b>1 dog</b>.
                 Will <b>You</b> save...","0","main_choice","37","dog","10","1","10 people","1 dog","false","A","B","10 people","Can't decide","1 dog","[""10 people"",""Can't decide"",""1 dog""]","10 people vs 1 dog","10 people","human","1","0","1","",""
"","","","","","html-keyboard-response","80","2.0.0","166500","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","81","2.0.0","168942","pv3s869wl47","pv3s869wl47","You","2441","On one boat there is <b>1 person</b> and the other boat there is <b>100 pigeons</b>.
                 Will <b>You</b> save...","2","main_choice","38","pigeon","1","100","1 person","100 pigeons","true","B","A","100 pigeons","Can't decide","1 person","[""100 pigeons"",""Can't decide"",""1 person""]","1 person vs 100 pigeons","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","82","2.0.0","169444","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","83","2.0.0","170653","pv3s869wl47","pv3s869wl47","You","1207","On one boat there is <b>1 person</b> and the other boat there is <b>10 clams</b>.
                 Will <b>You</b> save...","2","main_choice","39","clam","1","10","1 person","10 clams","true","B","A","10 clams","Can't decide","1 person","[""10 clams"",""Can't decide"",""1 person""]","1 person vs 10 clams","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","84","2.0.0","171167","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","85","2.0.0","171967","pv3s869wl47","pv3s869wl47","You","798","On one boat there is <b>10 people</b> and the other boat there is <b>100 pigeons</b>.
                 Will <b>You</b> save...","2","main_choice","40","pigeon","10","100","10 people","100 pigeons","true","B","A","100 pigeons","Can't decide","10 people","[""100 pigeons"",""Can't decide"",""10 people""]","10 people vs 100 pigeons","10 people","human","1","0","1","",""
"","","","","","html-keyboard-response","86","2.0.0","172471","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","87","2.0.0","173402","pv3s869wl47","pv3s869wl47","You","929","On one boat there is <b>100 people</b> and the other boat there is <b>10 clams</b>.
                 Will <b>You</b> save...","2","main_choice","41","clam","100","10","100 people","10 clams","true","B","A","10 clams","Can't decide","100 people","[""10 clams"",""Can't decide"",""100 people""]","100 people vs 10 clams","100 people","human","1","0","1","",""
"","","","","","html-keyboard-response","88","2.0.0","173917","pv3s869wl47","pv3s869wl47","You","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","survey-likert","89","2.0.0","185865","pv3s869wl47","pv3s869wl47","You","11944","","{""smart_person"":3,""smart_dog"":1,""smart_pig"":0}","","","","","","","","","","","","","","","","","","","","","capacity_smart","[0,1,2]"
"","","","","","survey-likert","90","2.0.0","196929","pv3s869wl47","pv3s869wl47","You","11063","","{""pain_person"":3,""pain_dog"":3,""pain_pig"":3}","","","","","","","","","","","","","","","","","","","","","capacity_pain","[0,1,2]"
"","","","","","survey-likert","91","2.0.0","210046","pv3s869wl47","pv3s869wl47","You","13114","","{""emotion_person"":3,""emotion_dog"":2,""emotion_pig"":2}","","","","","","","","","","","","","","","","","","","","","capacity_emotion","[0,1,2]"
"","","","","","survey-text","92","2.0.0","261214","pv3s869wl47","pv3s869wl47","You","51156","","{""Q0"":""I think the experiment was about exploring the relationship between morality and humanity towards non-human living things.""}","","","","","","","","","","","","","","","","","","","","","hypothesis_check",""
