"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant_id","condition_name","participant","rt","stimulus","response","phase","trial_number","species_key","human_n","species_n","optionA_label","optionB_label","swap","left_is","right_is","left_label","middle_label","right_label","choice_options","comparison_label","chosen_option","choice_kind","saved_human","saved_animal","human_chosen","task","question_order"
"","","","","","html-button-response","10","2.0.0","66397","pr4tmg75fll","pr4tmg75fll","You","cheetah","4772","On one boat there is <b>1 person</b> and the other boat there is <b>100 cats</b>.
                 Will <b>You</b> save...","2","main_choice","2","cat","1","100","1 person","100 cats","true","B","A","100 cats","Can't decide","1 person","[""100 cats"",""Can't decide"",""1 person""]","1 person vs 100 cats","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","11","2.0.0","66911","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","12","2.0.0","70310","pr4tmg75fll","pr4tmg75fll","You","cheetah","3397","On one boat there is <b>10 people</b> and the other boat there is <b>100 bunnies</b>.
                 Will <b>You</b> save...","2","main_choice","3","bunny","10","100","10 people","100 bunnies","true","B","A","100 bunnies","Can't decide","10 people","[""100 bunnies"",""Can't decide"",""10 people""]","10 people vs 100 bunnies","10 people","human","1","0","1","",""
"","","","","","html-keyboard-response","13","2.0.0","70826","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","14","2.0.0","76080","pr4tmg75fll","pr4tmg75fll","You","cheetah","5251","On one boat there is <b>100 people</b> and the other boat there is <b>10 pigs</b>.
                 Will <b>You</b> save...","2","main_choice","4","pig","100","10","100 people","10 pigs","true","B","A","10 pigs","Can't decide","100 people","[""10 pigs"",""Can't decide"",""100 people""]","100 people vs 10 pigs","100 people","human","1","0","1","",""
"","","","","","html-keyboard-response","15","2.0.0","76589","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","16","2.0.0","79816","pr4tmg75fll","pr4tmg75fll","You","cheetah","3224","On one boat there is <b>1 person</b> and the other boat there is <b>100 pigeons</b>.
                 Will <b>You</b> save...","2","main_choice","5","pigeon","1","100","1 person","100 pigeons","true","B","A","100 pigeons","Can't decide","1 person","[""100 pigeons"",""Can't decide"",""1 person""]","1 person vs 100 pigeons","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","17","2.0.0","80333","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","18","2.0.0","81724","pr4tmg75fll","pr4tmg75fll","You","cheetah","1387","On one boat there is <b>1 person</b> and the other boat there is <b>1 clam</b>.
                 Will <b>You</b> save...","2","main_choice","6","clam","1","1","1 person","1 clam","true","B","A","1 clam","Can't decide","1 person","[""1 clam"",""Can't decide"",""1 person""]","1 person vs 1 clam","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","19","2.0.0","82235","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","20","2.0.0","83492","pr4tmg75fll","pr4tmg75fll","You","cheetah","1254","On one boat there is <b>10 people</b> and the other boat there is <b>1 pigeon</b>.
                 Will <b>You</b> save...","2","main_choice","7","pigeon","10","1","10 people","1 pigeon","true","B","A","1 pigeon","Can't decide","10 people","[""1 pigeon"",""Can't decide"",""10 people""]","10 people vs 1 pigeon","10 people","human","1","0","1","",""
"","","","","","html-keyboard-response","21","2.0.0","84008","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","22","2.0.0","85820","pr4tmg75fll","pr4tmg75fll","You","cheetah","1810","On one boat there is <b>10 people</b> and the other boat there is <b>100 pigs</b>.
                 Will <b>You</b> save...","0","main_choice","8","pig","10","100","10 people","100 pigs","false","A","B","10 people","Can't decide","100 pigs","[""10 people"",""Can't decide"",""100 pigs""]","10 people vs 100 pigs","10 people","human","1","0","1","",""
"","","","","","html-keyboard-response","23","2.0.0","86322","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","24","2.0.0","87767","pr4tmg75fll","pr4tmg75fll","You","cheetah","1443","On one boat there is <b>1 person</b> and the other boat there is <b>1 dog</b>.
                 Will <b>You</b> save...","2","main_choice","9","dog","1","1","1 person","1 dog","true","B","A","1 dog","Can't decide","1 person","[""1 dog"",""Can't decide"",""1 person""]","1 person vs 1 dog","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","25","2.0.0","88272","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","26","2.0.0","89240","pr4tmg75fll","pr4tmg75fll","You","cheetah","965","On one boat there is <b>10 people</b> and the other boat there is <b>1 clam</b>.
                 Will <b>You</b> save...","0","main_choice","10","clam","10","1","10 people","1 clam","false","A","B","10 people","Can't decide","1 clam","[""10 people"",""Can't decide"",""1 clam""]","10 people vs 1 clam","10 people","human","1","0","1","",""
"","","","","","html-keyboard-response","27","2.0.0","89753","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","28","2.0.0","90657","pr4tmg75fll","pr4tmg75fll","You","cheetah","901","On one boat there is <b>100 people</b> and the other boat there is <b>1 pigeon</b>.
                 Will <b>You</b> save...","0","main_choice","11","pigeon","100","1","100 people","1 pigeon","false","A","B","100 people","Can't decide","1 pigeon","[""100 people"",""Can't decide"",""1 pigeon""]","100 people vs 1 pigeon","100 people","human","1","0","1","",""
"","","","","","html-keyboard-response","29","2.0.0","91166","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","30","2.0.0","92247","pr4tmg75fll","pr4tmg75fll","You","cheetah","1079","On one boat there is <b>10 people</b> and the other boat there is <b>1 dog</b>.
                 Will <b>You</b> save...","0","main_choice","12","dog","10","1","10 people","1 dog","false","A","B","10 people","Can't decide","1 dog","[""10 people"",""Can't decide"",""1 dog""]","10 people vs 1 dog","10 people","human","1","0","1","",""
"","","","","","html-keyboard-response","31","2.0.0","92759","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","32","2.0.0","93764","pr4tmg75fll","pr4tmg75fll","You","cheetah","1002","On one boat there is <b>1 person</b> and the other boat there is <b>10 bunnies</b>.
                 Will <b>You</b> save...","0","main_choice","13","bunny","1","10","1 person","10 bunnies","false","A","B","1 person","Can't decide","10 bunnies","[""1 person"",""Can't decide"",""10 bunnies""]","1 person vs 10 bunnies","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","33","2.0.0","94281","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","34","2.0.0","95800","pr4tmg75fll","pr4tmg75fll","You","cheetah","1516","On one boat there is <b>10 people</b> and the other boat there is <b>1 cat</b>.
                 Will <b>You</b> save...","2","main_choice","14","cat","10","1","10 people","1 cat","true","B","A","1 cat","Can't decide","10 people","[""1 cat"",""Can't decide"",""10 people""]","10 people vs 1 cat","10 people","human","1","0","1","",""
"","","","","","html-keyboard-response","35","2.0.0","96316","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","36","2.0.0","97519","pr4tmg75fll","pr4tmg75fll","You","cheetah","1201","On one boat there is <b>1 person</b> and the other boat there is <b>10 pigs</b>.
                 Will <b>You</b> save...","2","main_choice","15","pig","1","10","1 person","10 pigs","true","B","A","10 pigs","Can't decide","1 person","[""10 pigs"",""Can't decide"",""1 person""]","1 person vs 10 pigs","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","37","2.0.0","98025","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","38","2.0.0","99299","pr4tmg75fll","pr4tmg75fll","You","cheetah","1272","On one boat there is <b>100 people</b> and the other boat there is <b>10 pigeons</b>.
                 Will <b>You</b> save...","0","main_choice","16","pigeon","100","10","100 people","10 pigeons","false","A","B","100 people","Can't decide","10 pigeons","[""100 people"",""Can't decide"",""10 pigeons""]","100 people vs 10 pigeons","100 people","human","1","0","1","",""
"","","","","","html-keyboard-response","39","2.0.0","99802","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","40","2.0.0","100903","pr4tmg75fll","pr4tmg75fll","You","cheetah","1098","On one boat there is <b>10 people</b> and the other boat there is <b>1 bunny</b>.
                 Will <b>You</b> save...","2","main_choice","17","bunny","10","1","10 people","1 bunny","true","B","A","1 bunny","Can't decide","10 people","[""1 bunny"",""Can't decide"",""10 people""]","10 people vs 1 bunny","10 people","human","1","0","1","",""
"","","","","","html-keyboard-response","41","2.0.0","101409","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","42","2.0.0","102127","pr4tmg75fll","pr4tmg75fll","You","cheetah","717","On one boat there is <b>10 people</b> and the other boat there is <b>1 pig</b>.
                 Will <b>You</b> save...","0","main_choice","18","pig","10","1","10 people","1 pig","false","A","B","10 people","Can't decide","1 pig","[""10 people"",""Can't decide"",""1 pig""]","10 people vs 1 pig","10 people","human","1","0","1","",""
"","","","","","html-keyboard-response","43","2.0.0","102642","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","44","2.0.0","103567","pr4tmg75fll","pr4tmg75fll","You","cheetah","923","On one boat there is <b>100 people</b> and the other boat there is <b>10 bunnies</b>.
                 Will <b>You</b> save...","2","main_choice","19","bunny","100","10","100 people","10 bunnies","true","B","A","10 bunnies","Can't decide","100 people","[""10 bunnies"",""Can't decide"",""100 people""]","100 people vs 10 bunnies","100 people","human","1","0","1","",""
"","","","","","html-keyboard-response","45","2.0.0","104072","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","46","2.0.0","105059","pr4tmg75fll","pr4tmg75fll","You","cheetah","984","On one boat there is <b>1 person</b> and the other boat there is <b>100 clams</b>.
                 Will <b>You</b> save...","2","main_choice","20","clam","1","100","1 person","100 clams","true","B","A","100 clams","Can't decide","1 person","[""100 clams"",""Can't decide"",""1 person""]","1 person vs 100 clams","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","47","2.0.0","105561","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","48","2.0.0","106559","pr4tmg75fll","pr4tmg75fll","You","cheetah","996","On one boat there is <b>100 people</b> and the other boat there is <b>1 bunny</b>.
                 Will <b>You</b> save...","0","main_choice","21","bunny","100","1","100 people","1 bunny","false","A","B","100 people","Can't decide","1 bunny","[""100 people"",""Can't decide"",""1 bunny""]","100 people vs 1 bunny","100 people","human","1","0","1","",""
"","","","","","html-keyboard-response","49","2.0.0","107068","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","50","2.0.0","108124","pr4tmg75fll","pr4tmg75fll","You","cheetah","1054","On one boat there is <b>1 person</b> and the other boat there is <b>1 pig</b>.
                 Will <b>You</b> save...","2","main_choice","22","pig","1","1","1 person","1 pig","true","B","A","1 pig","Can't decide","1 person","[""1 pig"",""Can't decide"",""1 person""]","1 person vs 1 pig","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","51","2.0.0","108640","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","52","2.0.0","111451","pr4tmg75fll","pr4tmg75fll","You","cheetah","2809","On one boat there is <b>10 people</b> and the other boat there is <b>100 dogs</b>.
                 Will <b>You</b> save...","0","main_choice","23","dog","10","100","10 people","100 dogs","false","A","B","10 people","Can't decide","100 dogs","[""10 people"",""Can't decide"",""100 dogs""]","10 people vs 100 dogs","10 people","human","1","0","1","",""
"","","","","","html-keyboard-response","53","2.0.0","111959","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","54","2.0.0","112663","pr4tmg75fll","pr4tmg75fll","You","cheetah","702","On one boat there is <b>100 people</b> and the other boat there is <b>1 pig</b>.
                 Will <b>You</b> save...","0","main_choice","24","pig","100","1","100 people","1 pig","false","A","B","100 people","Can't decide","1 pig","[""100 people"",""Can't decide"",""1 pig""]","100 people vs 1 pig","100 people","human","1","0","1","",""
"","","","","","html-keyboard-response","55","2.0.0","113169","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","56","2.0.0","114200","pr4tmg75fll","pr4tmg75fll","You","cheetah","1028","On one boat there is <b>10 people</b> and the other boat there is <b>100 clams</b>.
                 Will <b>You</b> save...","2","main_choice","25","clam","10","100","10 people","100 clams","true","B","A","100 clams","Can't decide","10 people","[""100 clams"",""Can't decide"",""10 people""]","10 people vs 100 clams","10 people","human","1","0","1","",""
"","","","","","html-keyboard-response","57","2.0.0","114706","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","58","2.0.0","115375","pr4tmg75fll","pr4tmg75fll","You","cheetah","667","On one boat there is <b>1 person</b> and the other boat there is <b>100 bunnies</b>.
                 Will <b>You</b> save...","2","main_choice","26","bunny","1","100","1 person","100 bunnies","true","B","A","100 bunnies","Can't decide","1 person","[""100 bunnies"",""Can't decide"",""1 person""]","1 person vs 100 bunnies","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","59","2.0.0","115881","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","60","2.0.0","117364","pr4tmg75fll","pr4tmg75fll","You","cheetah","1481","On one boat there is <b>1 person</b> and the other boat there is <b>1 cat</b>.
                 Will <b>You</b> save...","0","main_choice","27","cat","1","1","1 person","1 cat","false","A","B","1 person","Can't decide","1 cat","[""1 person"",""Can't decide"",""1 cat""]","1 person vs 1 cat","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","61","2.0.0","117873","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","62","2.0.0","118551","pr4tmg75fll","pr4tmg75fll","You","cheetah","676","On one boat there is <b>1 person</b> and the other boat there is <b>10 dogs</b>.
                 Will <b>You</b> save...","0","main_choice","28","dog","1","10","1 person","10 dogs","false","A","B","1 person","Can't decide","10 dogs","[""1 person"",""Can't decide"",""10 dogs""]","1 person vs 10 dogs","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","63","2.0.0","119061","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","64","2.0.0","119813","pr4tmg75fll","pr4tmg75fll","You","cheetah","749","On one boat there is <b>100 people</b> and the other boat there is <b>1 clam</b>.
                 Will <b>You</b> save...","2","main_choice","29","clam","100","1","100 people","1 clam","true","B","A","1 clam","Can't decide","100 people","[""1 clam"",""Can't decide"",""100 people""]","100 people vs 1 clam","100 people","human","1","0","1","",""
"","","","","","html-keyboard-response","65","2.0.0","120320","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","66","2.0.0","121215","pr4tmg75fll","pr4tmg75fll","You","cheetah","893","On one boat there is <b>1 person</b> and the other boat there is <b>1 bunny</b>.
                 Will <b>You</b> save...","2","main_choice","30","bunny","1","1","1 person","1 bunny","true","B","A","1 bunny","Can't decide","1 person","[""1 bunny"",""Can't decide"",""1 person""]","1 person vs 1 bunny","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","67","2.0.0","121717","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","68","2.0.0","122796","pr4tmg75fll","pr4tmg75fll","You","cheetah","1076","On one boat there is <b>1 person</b> and the other boat there is <b>10 pigeons</b>.
                 Will <b>You</b> save...","0","main_choice","31","pigeon","1","10","1 person","10 pigeons","false","A","B","1 person","Can't decide","10 pigeons","[""1 person"",""Can't decide"",""10 pigeons""]","1 person vs 10 pigeons","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","69","2.0.0","123299","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","70","2.0.0","124008","pr4tmg75fll","pr4tmg75fll","You","cheetah","707","On one boat there is <b>1 person</b> and the other boat there is <b>10 clams</b>.
                 Will <b>You</b> save...","0","main_choice","32","clam","1","10","1 person","10 clams","false","A","B","1 person","Can't decide","10 clams","[""1 person"",""Can't decide"",""10 clams""]","1 person vs 10 clams","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","71","2.0.0","124513","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","72","2.0.0","125312","pr4tmg75fll","pr4tmg75fll","You","cheetah","796","On one boat there is <b>100 people</b> and the other boat there is <b>10 cats</b>.
                 Will <b>You</b> save...","2","main_choice","33","cat","100","10","100 people","10 cats","true","B","A","10 cats","Can't decide","100 people","[""10 cats"",""Can't decide"",""100 people""]","100 people vs 10 cats","100 people","human","1","0","1","",""
"","","","","","html-keyboard-response","73","2.0.0","125822","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","74","2.0.0","126596","pr4tmg75fll","pr4tmg75fll","You","cheetah","771","On one boat there is <b>1 person</b> and the other boat there is <b>1 pigeon</b>.
                 Will <b>You</b> save...","2","main_choice","34","pigeon","1","1","1 person","1 pigeon","true","B","A","1 pigeon","Can't decide","1 person","[""1 pigeon"",""Can't decide"",""1 person""]","1 person vs 1 pigeon","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","75","2.0.0","127102","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","76","2.0.0","128004","pr4tmg75fll","pr4tmg75fll","You","cheetah","899","On one boat there is <b>100 people</b> and the other boat there is <b>1 dog</b>.
                 Will <b>You</b> save...","2","main_choice","35","dog","100","1","100 people","1 dog","true","B","A","1 dog","Can't decide","100 people","[""1 dog"",""Can't decide"",""100 people""]","100 people vs 1 dog","100 people","human","1","0","1","",""
"","","","","","html-keyboard-response","77","2.0.0","128513","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","78","2.0.0","129016","pr4tmg75fll","pr4tmg75fll","You","cheetah","500","On one boat there is <b>10 people</b> and the other boat there is <b>100 cats</b>.
                 Will <b>You</b> save...","2","main_choice","36","cat","10","100","10 people","100 cats","true","B","A","100 cats","Can't decide","10 people","[""100 cats"",""Can't decide"",""10 people""]","10 people vs 100 cats","10 people","human","1","0","1","",""
"","","","","","html-keyboard-response","79","2.0.0","129534","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","80","2.0.0","130364","pr4tmg75fll","pr4tmg75fll","You","cheetah","828","On one boat there is <b>1 person</b> and the other boat there is <b>10 cats</b>.
                 Will <b>You</b> save...","0","main_choice","37","cat","1","10","1 person","10 cats","false","A","B","1 person","Can't decide","10 cats","[""1 person"",""Can't decide"",""10 cats""]","1 person vs 10 cats","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","81","2.0.0","130869","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","82","2.0.0","131647","pr4tmg75fll","pr4tmg75fll","You","cheetah","776","On one boat there is <b>100 people</b> and the other boat there is <b>1 cat</b>.
                 Will <b>You</b> save...","2","main_choice","38","cat","100","1","100 people","1 cat","true","B","A","1 cat","Can't decide","100 people","[""1 cat"",""Can't decide"",""100 people""]","100 people vs 1 cat","100 people","human","1","0","1","",""
"","","","","","html-keyboard-response","83","2.0.0","132163","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","84","2.0.0","133228","pr4tmg75fll","pr4tmg75fll","You","cheetah","1062","On one boat there is <b>100 people</b> and the other boat there is <b>10 clams</b>.
                 Will <b>You</b> save...","2","main_choice","39","clam","100","10","100 people","10 clams","true","B","A","10 clams","Can't decide","100 people","[""10 clams"",""Can't decide"",""100 people""]","100 people vs 10 clams","100 people","human","1","0","1","",""
"","","","","","html-keyboard-response","85","2.0.0","133746","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","86","2.0.0","134471","pr4tmg75fll","pr4tmg75fll","You","cheetah","723","On one boat there is <b>1 person</b> and the other boat there is <b>100 pigs</b>.
                 Will <b>You</b> save...","0","main_choice","40","pig","1","100","1 person","100 pigs","false","A","B","1 person","Can't decide","100 pigs","[""1 person"",""Can't decide"",""100 pigs""]","1 person vs 100 pigs","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","87","2.0.0","134980","pr4tmg75fll","pr4tmg75fll","You","cheetah","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
